date,BY6616951,00388WAL5,ZK2432019,00440FAA2,0010EPAF5,00139PAA6,EC5379283,00182EBJ7,00182FBJ4,00182FBM7,00182EBM0,04685A3R0,04686E3X8,04685A2P5,04686E2R2,05964HAS4,06407EAE5,06407F2E1,13607HVE9,14913R2Q9,14912L6T3,14913UAE0,14913UAA8,BP4094119,AM6439740,AQ6089074,AZ1269218,18977W2A7,18977X2A5,18977W2C3,18977X2C1,65334HAA0,191216DD9,205887AF9,126149AD5,21688ABD3,247025AE9,656531AJ9,30040WAV0,BZ5735841,125581GX0,38141GES9,022249AU0,404280CF4,40428HA44,BT5886671,44920UAT5,45434M2A9,45434L2A1,46115HBM8,472319AE2,BR4616800,24422EUB3,24422EWL9,ZL3159429,49327V2B9,ZI8616628,BQ2936111,501955AD0,53944YAD5,548661AK3,61238QAA6,ZS5181574,55279HAQ3,58769JAQ0,ZF2198033,59217GER6,59217HDB0,59217GFR5,59217HEB9,60687YAD1,JK7097401,BK8837647,BP5437630,632525AY7,63253QAG9,636180BS9,64952WDS9,64952XDN8,65535HAQ2,656029AG0,BR3763231,656029AH8,BR3764569,66815L2F5,66815M2F3,66815L2K4,66815M2K2,AR7148604,674599DD4,74735K2B7,EJ5291327,686330AP6,698900AG2,6944PL2H1,6944PM2K2,717081DV2,74256LEH8,74256MEH6,74256LEP0,74256MEQ6,742718FG9,744330AA9,74531EAA0,759470AX5,AQ1070327,780082AH6,BR3379137,913017AT6,AU7892469,78520LAB6,BS3534952,82938NAH7,AP0442859,78392BAH0,ZF0967975,ZK3662838,ZI7501953,86563VBM0,71644EAE2,87020PAV9,ZK9217678,879385AD4,880451AV1,89114TZG0,891160TD5,ZK8284158,89236THX6,89236TJK2,89236TJW6,89236TLD5,89236TKR5,25468PDM5,902613BB3,92857WAB6,929089AB6,949746TB7,961214ET6,96122XAQ1,96122WAQ3,96122QAC7,96122FAC1,96122QAA1,96122FAA5,96122QAC7.1,96122FAC1.1,96122QAA1.1,96122FAA5.1
2024-07-19,98.832,98.218,98.218,119.015,106.51,109.555,109.555,95.408,95.408,88.541,88.541,100.336,100.336,92.342,92.342,100.075,93.628,93.628,93.257,92.602,95.308,99.558,99.169,94.143,97.401,97.459,94.166,92.363,92.363,88.523,88.523,119.724,88.639,104.26,105.548,100.495,106.909,109.378,99.212,100.429,102.525,102.22,105.076,99.673,100.886,93.777,93.777,90.633,90.633,92.527,103.22,92.714,95.212,96.614,101.216,91.288,100.398,83.621,83.621,96.907,107.501,106.41,97.636,94.374,99.988,99.988,93.232,93.232,99.934,99.934,97.196,97.196,84.883,85.26,85.26,100.175,100.425,81.135,81.135,89.253,91.436,91.436,80.025,80.025,92.974,92.974,98.59,98.59,98.548,111.636,96.472,96.472,92.952,109.293,87.651,87.651,96.303,81.12,81.12,92.447,92.447,95.759,90.92,105.835,95.821,95.821,92.407,92.407,106.618,98.5,98.5,93.993,95.635,95.635,100.595,100.595,99.44,102.356,102.356,104.584,100.769,100.769,114.553,106.814,92.433,99.763,99.763,82.333,93.33,84.733,101.306,98.433,94.199,98.817,107.631,97.095,113.217,84.64,98.499,98.499,100.823,100.823,99.847,99.847,100.823,100.823,99.847,99.847
2024-07-22,98.953,98.201,98.201,119.18,106.414,109.494,109.494,95.423,95.423,88.591,88.591,100.417,100.417,92.309,92.309,100.103,93.715,93.715,93.317,92.677,95.336,99.588,99.198,94.14,97.48,97.44,94.266,92.252,92.252,88.572,88.572,119.729,88.66,104.289,105.672,100.514,106.933,109.416,99.277,100.426,102.564,102.193,105.066,99.667,100.933,93.841,93.841,90.71,90.71,92.72,103.208,92.582,95.202,96.525,101.262,91.379,100.456,83.622,83.622,96.955,107.568,106.508,97.663,94.408,100.034,100.034,93.346,93.346,99.976,99.976,97.249,97.249,84.91,85.329,85.329,100.197,100.517,81.088,81.088,89.257,91.542,91.542,80.034,80.034,92.989,92.989,98.606,98.606,98.575,111.542,96.528,96.528,92.95,109.228,87.528,87.528,96.357,81.096,81.096,92.472,92.472,95.822,90.98,105.816,95.898,95.898,92.472,92.472,106.547,98.437,98.437,94.037,95.697,95.697,100.7,100.7,99.388,102.384,102.384,104.562,100.806,100.806,114.637,106.742,92.481,99.772,99.772,82.249,93.365,84.726,101.371,98.266,94.26,98.864,107.612,97.156,113.082,84.638,98.555,98.555,100.85,100.85,99.898,99.898,100.85,100.85,99.898,99.898
2024-07-23,98.914,98.182,98.182,118.742,106.013,109.244,109.244,95.431,95.431,88.547,88.547,100.308,100.308,92.412,92.412,100.146,93.722,93.722,93.344,92.723,95.355,99.606,99.222,94.147,97.459,97.563,94.196,92.276,92.276,88.58,88.58,119.396,88.616,104.298,105.545,100.529,106.801,109.404,99.299,100.383,102.404,102.166,104.836,99.566,100.958,93.861,93.861,90.704,90.704,93.11,103.222,92.752,95.211,96.252,101.256,91.238,100.497,83.389,83.389,96.981,107.433,106.462,97.61,94.425,100.047,100.047,93.413,93.413,99.945,99.945,97.283,97.283,84.864,85.108,85.108,100.178,100.486,81.017,81.017,89.232,91.574,91.574,79.858,79.858,93.041,93.041,98.781,98.781,98.663,111.339,96.41,96.41,92.684,108.838,87.556,87.556,96.377,81.098,81.098,92.521,92.521,95.813,90.799,105.792,95.974,95.974,92.63,92.63,106.424,98.396,98.396,94.135,95.805,95.805,100.731,100.731,99.416,102.356,102.356,104.576,100.839,100.839,114.414,106.657,92.506,99.817,99.817,82.036,93.381,84.498,101.383,98.02,94.295,98.882,107.201,97.189,113.073,84.384,98.527,98.527,100.837,100.837,99.835,99.835,100.837,100.837,99.835,99.835
2024-07-24,98.885,98.257,98.257,119.148,106.386,109.507,109.507,95.54,95.54,88.707,88.707,100.427,100.427,92.465,92.465,100.176,93.765,93.765,93.353,92.74,95.382,99.629,99.235,94.189,97.398,97.662,94.305,92.356,92.356,88.743,88.743,119.751,88.722,104.368,105.612,100.565,106.962,109.532,99.352,100.416,102.656,102.199,105.051,99.728,100.973,93.889,93.889,90.819,90.819,93.233,103.247,92.779,95.271,96.622,101.329,91.392,100.516,83.59,83.59,96.996,107.504,106.501,97.73,94.481,100.091,100.091,93.447,93.447,100.172,100.172,97.286,97.286,85.04,85.317,85.317,100.323,100.491,81.175,81.175,89.454,91.617,91.617,79.96,79.96,93.081,93.081,98.737,98.737,98.793,111.598,96.566,96.566,92.861,109.123,87.679,87.679,96.356,81.182,81.182,92.536,92.536,95.871,91.023,105.869,96.012,96.012,92.641,92.641,106.563,98.504,98.504,94.183,95.839,95.839,100.729,100.729,99.439,102.477,102.477,104.618,100.846,100.846,114.565,106.803,92.539,99.815,99.815,82.215,93.395,84.72,101.392,98.161,94.283,98.892,107.426,97.252,113.288,84.655,98.551,98.551,100.888,100.888,99.947,99.947,100.888,100.888,99.947,99.947
2024-07-25,98.917,98.378,98.378,119.059,106.74,109.822,109.822,95.713,95.713,88.948,88.948,100.479,100.479,92.59,92.59,100.3,93.884,93.884,93.467,92.903,95.5,99.776,99.334,94.285,97.531,97.811,94.618,92.569,92.569,89.113,89.113,119.996,88.917,104.435,105.655,100.696,107.178,109.723,99.39,100.536,102.893,102.298,105.303,99.918,101.08,93.974,93.974,91.025,91.025,93.634,103.32,92.746,95.47,97.038,101.476,91.595,100.588,83.826,83.826,97.114,107.689,106.574,97.826,94.626,100.192,100.192,93.552,93.552,100.37,100.37,97.383,97.383,85.293,85.523,85.523,100.526,100.594,81.479,81.479,89.663,91.74,91.74,80.255,80.255,93.231,93.231,98.891,98.891,98.931,111.946,96.631,96.631,93.147,109.393,87.983,87.983,96.465,81.503,81.503,92.654,92.654,95.985,91.322,106.133,96.139,96.139,92.76,92.76,106.702,98.596,98.596,94.274,95.981,95.981,100.942,100.942,99.533,102.656,102.656,104.605,100.937,100.937,114.905,106.975,92.705,99.898,99.898,82.436,93.497,84.95,101.492,98.491,94.366,98.984,107.864,97.34,113.364,84.945,98.737,98.737,101.121,101.121,100.093,100.093,101.121,101.121,100.093,100.093
2024-07-26,98.991,98.37,98.37,119.209,107.002,109.891,109.891,95.679,95.679,88.948,88.948,100.5,100.5,92.519,92.519,100.284,93.857,93.857,93.511,92.947,95.578,99.751,99.368,94.344,97.465,97.849,94.674,92.557,92.557,89.028,89.028,120.157,88.942,104.443,105.779,100.66,107.193,109.704,99.414,100.502,102.877,102.287,105.339,100.009,101.006,93.96,93.96,91.066,91.066,93.226,103.298,92.776,95.577,97.092,101.527,91.658,100.575,83.973,83.973,97.106,107.769,106.527,97.826,94.585,100.171,100.171,93.527,93.527,100.371,100.371,97.392,97.392,85.328,85.693,85.693,100.585,100.639,81.448,81.448,89.719,91.752,91.752,80.381,80.381,93.209,93.209,98.854,98.854,98.837,112.05,96.627,96.627,93.339,109.599,87.9,87.9,96.478,81.587,81.587,92.694,92.694,95.96,91.351,106.013,96.105,96.105,92.748,92.748,106.757,98.562,98.562,94.256,95.94,95.94,100.976,100.976,99.646,102.667,102.667,104.827,100.949,100.949,114.975,107.021,92.719,99.885,99.885,82.606,93.543,85.116,101.533,98.627,94.359,98.983,107.952,97.376,113.648,85.084,98.734,98.734,101.161,101.161,100.149,100.149,101.161,101.161,100.149,100.149
2024-07-29,98.995,98.424,98.424,119.43,107.074,110.049,110.049,95.817,95.817,89.135,89.135,100.504,100.504,92.633,92.633,100.424,94.03,94.03,93.576,92.986,95.593,99.827,99.384,94.336,97.563,97.999,94.836,92.637,92.637,89.181,89.181,120.435,89.018,104.527,105.852,100.729,107.332,109.897,99.474,100.583,102.942,102.335,105.385,100.118,101.091,94.06,94.06,91.246,91.246,93.328,103.369,92.825,95.578,97.245,101.652,91.775,100.665,84.133,84.133,97.209,108.086,106.632,97.877,94.677,100.243,100.243,93.606,93.606,100.482,100.482,97.455,97.455,85.462,85.797,85.797,100.731,100.707,81.627,81.627,89.829,91.847,91.847,80.589,80.589,93.255,93.255,98.959,98.959,98.994,112.107,96.695,96.695,93.471,109.634,88.071,88.071,96.533,81.753,81.753,92.754,92.754,96.0,91.442,105.976,96.253,96.253,92.826,92.826,106.794,98.685,98.685,94.363,96.065,96.065,101.169,101.169,99.687,102.771,102.771,104.854,101.006,101.006,115.159,107.085,92.773,99.977,99.977,82.693,93.592,85.16,101.59,98.796,94.468,99.02,108.038,97.431,113.609,85.199,98.883,98.883,101.311,101.311,100.234,100.234,101.311,101.311,100.234,100.234
2024-07-30,99.088,98.779,98.779,119.914,107.849,110.725,110.725,96.093,96.093,89.635,89.635,100.799,100.799,92.887,92.887,100.684,94.234,94.234,93.737,93.179,95.797,100.102,99.571,94.459,97.818,98.347,95.309,92.827,92.827,89.522,89.522,121.214,89.392,104.731,106.097,101.002,107.714,110.426,99.658,100.908,103.343,102.583,105.762,100.662,101.367,94.276,94.276,91.761,91.761,93.941,103.801,92.951,96.01,97.995,102.045,92.641,100.851,84.665,84.665,97.423,108.356,106.843,98.252,94.91,100.477,100.477,93.833,93.833,100.943,100.943,97.615,97.615,86.007,86.368,86.368,101.186,100.913,82.144,82.144,90.347,91.974,91.974,80.882,80.882,93.509,93.509,99.236,99.236,99.366,112.611,96.979,96.979,94.062,110.087,88.494,88.494,96.705,82.228,82.228,92.964,92.964,96.285,91.943,106.338,96.553,96.553,93.022,93.022,107.448,99.031,99.031,94.573,96.377,96.377,101.623,101.623,99.776,103.22,103.22,105.0,101.23,101.23,115.774,107.498,92.969,100.116,100.116,83.241,93.776,85.781,101.804,99.559,94.685,99.156,108.714,97.632,114.219,85.751,99.315,99.315,101.816,101.816,100.624,100.624,101.816,101.816,100.624,100.624
2024-07-31,99.36,98.826,98.826,120.231,108.238,111.187,111.187,96.32,96.32,90.006,90.006,101.036,101.036,93.183,93.183,100.851,94.447,94.447,93.867,93.373,96.008,100.28,99.736,94.556,98.064,98.608,95.572,93.072,93.072,89.823,89.823,121.553,89.607,104.938,106.3,101.223,107.921,110.637,99.857,101.023,103.465,102.774,105.942,100.965,101.548,94.532,94.532,92.161,92.161,94.081,104.058,93.022,96.16,98.264,102.325,92.937,101.07,84.956,84.956,97.621,108.68,107.05,98.101,95.159,100.684,100.684,94.025,94.025,101.163,101.163,97.777,97.777,86.447,86.643,86.643,101.453,101.143,82.496,82.496,90.697,92.192,92.192,81.245,81.245,93.795,93.795,99.471,99.471,99.641,112.765,97.097,97.097,94.318,110.541,88.716,88.716,96.882,82.594,82.594,93.144,93.144,96.49,92.163,106.251,96.867,96.867,93.239,93.239,107.603,99.255,99.255,94.801,96.646,96.646,101.915,101.915,100.172,103.522,103.522,105.221,101.402,101.402,116.187,107.718,93.114,100.32,100.32,83.4,93.956,86.033,101.962,99.7,94.847,99.281,109.013,97.787,114.278,86.039,99.598,99.598,102.101,102.101,100.881,100.881,102.101,102.101,100.881,100.881
2024-08-01,99.502,99.544,99.544,120.805,109.397,112.377,112.377,96.955,96.955,90.935,90.935,101.577,101.577,93.765,93.765,101.255,94.985,94.985,94.264,93.837,96.503,100.835,100.143,94.735,98.563,99.247,96.346,93.578,93.578,90.594,90.594,122.834,90.227,105.413,106.778,101.767,108.642,111.322,100.266,101.319,103.921,103.154,106.406,101.652,102.058,95.109,95.109,93.043,93.043,95.105,104.53,92.731,96.698,99.274,103.026,93.592,101.599,85.88,85.88,98.045,109.448,107.64,98.684,95.819,101.212,101.212,94.529,94.529,101.787,101.787,98.198,98.198,87.434,87.514,87.514,102.276,101.646,83.452,83.452,91.464,92.721,92.721,82.215,82.215,94.285,94.285,100.09,100.09,100.345,113.171,97.557,97.557,95.332,111.526,89.386,89.386,97.291,83.42,83.42,93.643,93.643,97.082,93.005,106.948,97.635,97.635,93.782,93.782,108.309,99.71,99.71,95.32,97.378,97.378,102.623,102.623,100.399,104.314,104.314,105.438,101.813,101.813,116.92,108.48,93.583,100.796,100.796,84.158,94.384,86.956,102.412,100.632,95.263,99.664,109.806,98.223,115.194,86.941,100.372,100.372,102.877,102.877,101.532,101.532,102.877,102.877,101.532,101.532
2024-08-02,100.0,99.54,99.54,120.474,109.217,112.43,112.43,96.732,96.732,90.589,90.589,101.323,101.323,93.591,93.591,101.064,94.847,94.847,94.126,93.744,96.397,100.719,100.036,94.755,98.282,99.054,95.618,93.456,93.456,90.314,90.314,122.592,90.073,105.28,106.788,101.616,108.322,111.22,100.184,101.276,103.737,102.927,106.327,101.048,101.842,94.894,94.894,92.697,92.697,94.62,104.3,92.955,96.655,99.149,102.85,92.817,101.49,85.502,85.502,97.76,109.217,107.486,98.597,95.658,101.051,101.051,94.298,94.298,101.555,101.555,98.005,98.005,87.255,87.318,87.318,101.861,101.531,83.326,83.326,90.915,92.641,92.641,82.301,82.301,94.187,94.187,99.905,99.905,100.201,112.715,97.466,97.466,95.161,111.532,89.091,89.091,97.219,83.063,83.063,93.52,93.52,96.911,92.731,106.852,97.241,97.241,93.705,93.705,108.28,99.559,99.559,95.169,97.152,97.152,102.166,102.166,101.06,104.123,104.123,105.388,101.676,101.676,116.383,108.373,93.377,100.716,100.716,84.017,94.178,86.485,102.232,100.076,95.199,99.456,109.544,98.15,114.547,86.752,100.229,100.229,102.644,102.644,101.248,101.248,102.644,102.644,101.248,101.248
2024-08-05,99.81,99.383,99.383,119.695,108.663,111.734,111.734,96.34,96.34,90.071,90.071,101.112,101.112,93.438,93.438,100.865,94.568,94.568,94.086,93.655,96.249,100.548,99.969,94.712,98.043,98.559,95.344,93.321,93.321,89.841,89.841,121.671,89.916,105.128,106.611,101.428,107.966,110.629,100.105,101.066,103.379,102.808,106.018,100.802,101.664,94.697,94.697,92.043,92.043,94.414,104.204,93.011,96.488,98.71,102.41,92.482,101.31,84.769,84.769,97.617,108.918,107.049,98.393,95.476,100.888,100.888,94.118,94.118,101.257,101.257,97.94,97.94,86.569,86.768,86.768,101.514,101.372,83.081,83.081,90.514,92.512,92.512,81.38,81.38,94.077,94.077,99.722,99.722,99.769,112.332,97.401,97.401,94.47,110.88,88.829,88.829,97.119,82.891,82.891,93.39,93.39,96.773,92.44,106.951,96.977,96.977,93.604,93.604,107.914,99.304,99.304,94.969,96.875,96.875,101.643,101.643,100.806,103.661,103.661,105.215,101.492,101.492,116.117,108.015,93.347,100.617,100.617,83.462,94.113,85.867,102.212,99.661,95.184,99.376,109.007,98.021,114.187,86.212,99.921,99.921,102.276,102.276,100.939,100.939,102.276,102.276,100.939,100.939
2024-08-06,99.746,99.347,99.347,119.829,108.423,111.461,111.461,96.328,96.328,89.941,89.941,101.111,101.111,93.343,93.343,100.871,94.564,94.564,94.13,93.645,96.291,100.529,99.991,94.789,98.091,98.448,95.267,93.419,93.419,89.86,89.86,121.4,89.689,105.332,106.622,101.512,107.861,110.563,100.113,101.107,103.212,102.838,105.95,100.834,101.66,94.771,94.771,92.023,92.023,93.865,104.271,93.095,96.269,98.387,102.38,92.388,101.329,84.507,84.507,97.727,108.819,107.122,98.455,95.471,100.863,100.863,94.077,94.077,101.132,101.132,97.932,97.932,86.465,86.667,86.667,101.354,101.423,82.588,82.588,90.492,92.547,92.547,81.262,81.262,94.033,94.033,99.718,99.718,99.686,112.18,97.383,97.383,94.186,110.583,88.79,88.79,97.144,82.536,82.536,93.428,93.428,96.71,92.238,106.626,96.995,96.995,93.613,93.613,107.733,99.408,99.408,95.02,96.916,96.916,101.548,101.548,100.299,103.51,103.51,105.324,101.59,101.59,115.92,107.865,93.342,100.645,100.645,83.279,94.154,85.601,102.167,99.256,95.151,99.413,108.704,98.061,114.097,85.964,99.951,99.951,102.167,102.167,100.841,100.841,102.167,102.167,100.841,100.841
2024-08-07,99.841,99.224,99.224,119.644,108.134,111.061,111.061,96.155,96.155,89.687,89.687,101.068,101.068,93.218,93.218,100.82,94.439,94.439,94.089,93.555,96.232,100.377,99.855,94.884,97.91,98.395,94.968,93.27,93.27,89.673,89.673,121.194,89.544,105.051,106.511,101.345,107.681,110.566,100.002,101.08,103.135,102.749,105.92,100.762,101.517,94.596,94.596,91.737,91.737,94.1,104.142,93.103,96.098,98.107,102.178,92.874,101.237,84.262,84.262,97.614,108.446,106.952,98.633,95.406,100.727,100.727,94.02,94.02,100.974,100.974,97.84,97.84,86.218,86.483,86.483,101.23,101.259,82.389,82.389,90.308,92.417,92.417,81.131,81.131,93.891,93.891,99.582,99.582,99.482,112.104,97.349,97.349,94.094,110.286,88.65,88.65,97.046,82.417,82.417,93.316,93.316,96.582,92.062,106.335,96.777,96.777,93.478,93.478,107.516,99.401,99.401,94.884,96.74,96.74,101.547,101.547,100.254,103.416,103.416,105.283,101.488,101.488,115.702,107.624,93.322,100.506,100.506,83.169,94.063,85.375,102.023,99.154,95.071,99.358,108.479,97.942,113.9,85.758,99.765,99.765,101.947,101.947,100.615,100.615,101.947,101.947,100.615,100.615
2024-08-08,99.76,99.329,99.329,119.868,108.573,111.375,111.375,96.271,96.271,89.869,89.869,101.08,101.08,93.205,93.205,100.945,94.449,94.449,94.072,93.532,96.175,100.387,99.83,94.88,97.839,98.462,95.194,93.24,93.24,89.798,89.798,121.515,89.713,105.02,106.421,101.409,107.605,110.584,99.942,101.029,103.289,102.808,106.049,100.865,101.599,94.655,94.655,91.9,91.9,94.251,104.092,92.943,96.152,98.517,102.264,92.967,101.143,84.542,84.542,97.653,108.695,106.955,98.661,95.446,100.705,100.705,94.02,94.02,101.123,101.123,97.814,97.814,86.338,86.743,86.743,101.34,101.237,82.496,82.496,90.439,92.388,92.388,81.318,81.318,93.947,93.947,99.597,99.597,99.587,112.428,97.368,97.368,94.393,110.57,88.722,88.722,97.072,82.601,82.601,93.308,93.308,96.615,92.194,106.461,96.709,96.709,93.47,93.47,107.656,99.459,99.459,94.877,96.715,96.715,101.741,101.741,99.934,103.404,103.404,105.204,101.477,101.477,115.837,107.727,93.29,100.495,100.495,83.566,94.049,85.826,101.999,99.455,95.051,99.325,108.73,97.949,113.951,86.057,99.806,99.806,102.043,102.043,100.735,100.735,102.043,102.043,100.735,100.735
2024-08-09,99.708,99.49,99.49,120.327,108.398,111.737,111.737,96.338,96.338,90.071,90.071,101.089,101.089,93.3,93.3,101.161,94.551,94.551,94.118,93.587,96.214,100.442,99.853,94.897,97.925,98.57,95.431,93.319,93.319,90.128,90.128,121.583,89.855,105.023,106.566,101.538,107.777,110.818,100.024,101.058,103.337,102.899,106.244,101.089,101.664,94.626,94.626,92.102,92.102,94.557,104.282,93.043,96.285,98.762,102.396,93.305,101.204,84.82,84.82,97.783,108.747,107.104,98.834,95.537,100.803,100.803,94.147,94.147,101.517,101.517,97.885,97.885,86.524,86.93,86.93,101.514,101.254,82.798,82.798,90.66,92.498,92.498,81.522,81.522,94.055,94.055,99.724,99.724,99.729,112.608,97.435,97.435,94.486,110.568,88.922,88.922,97.128,82.862,82.862,93.384,93.384,96.723,92.457,106.494,96.793,96.793,93.536,93.536,107.684,99.533,99.533,94.911,96.808,96.808,101.97,101.97,100.084,103.675,103.675,105.098,101.481,101.481,116.07,107.734,93.408,100.535,100.535,83.7,94.07,86.012,101.993,99.566,95.103,99.37,108.866,97.991,114.132,86.229,99.868,99.868,102.163,102.163,100.844,100.844,102.163,102.163,100.844,100.844
2024-08-12,99.914,99.663,99.663,120.483,108.895,112.211,112.211,96.664,96.664,90.468,90.468,101.458,101.458,93.569,93.569,101.445,94.82,94.82,94.356,93.774,96.369,100.647,99.999,94.927,98.12,98.797,95.82,93.538,93.538,90.424,90.424,122.179,90.221,105.252,106.762,101.757,108.115,111.076,100.124,101.225,103.759,103.153,106.546,101.473,101.869,94.8,94.8,92.468,92.468,94.648,104.616,93.042,96.534,99.303,102.634,93.462,101.369,85.145,85.145,97.99,109.112,107.519,98.947,95.782,101.066,101.066,94.356,94.356,101.805,101.805,98.026,98.026,86.881,87.276,87.276,101.852,101.433,83.266,83.266,91.041,92.667,92.667,81.894,81.894,94.272,94.272,99.964,99.964,99.966,113.16,97.631,97.631,94.964,111.204,89.171,89.171,97.255,83.341,83.341,93.597,93.597,96.924,93.003,106.943,97.042,97.042,93.693,93.693,108.042,99.767,99.767,95.114,97.073,97.073,102.313,102.313,100.119,104.011,104.011,105.219,101.68,101.68,116.559,108.27,93.575,100.719,100.719,84.104,94.25,86.418,102.182,100.113,95.319,99.577,109.403,98.14,114.558,86.578,100.172,100.172,102.681,102.681,101.143,101.143,102.681,102.681,101.143,101.143
2024-08-13,99.958,99.697,99.697,120.486,109.22,112.13,112.13,96.641,96.641,90.408,90.408,101.405,101.405,93.607,93.607,101.499,94.803,94.803,94.293,93.75,96.342,100.683,99.987,95.013,98.066,98.782,95.852,93.44,93.44,90.348,90.348,122.211,90.266,105.082,106.644,101.743,108.041,111.044,100.119,101.28,103.789,103.01,106.67,101.482,101.879,94.782,94.782,92.614,92.614,94.824,104.575,93.089,96.624,99.54,102.668,93.502,101.354,85.075,85.075,98.031,109.232,107.455,99.221,95.769,101.046,101.046,94.31,94.31,101.772,101.772,98.006,98.006,86.948,87.367,87.367,101.829,101.376,83.22,83.22,91.109,92.641,92.641,81.963,81.963,94.249,94.249,99.957,99.957,99.987,113.358,97.654,97.654,95.16,111.328,89.191,89.191,97.181,83.463,83.463,93.589,93.589,96.913,93.087,107.345,96.989,96.989,93.636,93.636,108.164,99.801,99.801,95.066,97.002,97.002,102.275,102.275,100.411,104.002,104.002,105.288,101.686,101.686,116.605,108.347,93.587,100.689,100.689,84.222,94.269,86.542,102.163,100.353,95.27,99.551,109.736,98.126,114.515,86.833,100.151,100.151,102.612,102.612,101.136,101.136,102.612,102.612,101.136,101.136
2024-08-14,99.899,99.515,99.515,120.499,108.696,111.497,111.497,96.359,96.359,90.157,90.157,101.125,101.125,93.345,93.345,101.28,94.602,94.602,94.182,93.536,96.128,100.438,99.781,94.938,97.761,98.507,95.559,93.279,93.279,90.05,90.05,121.271,90.007,104.801,106.252,101.446,107.784,110.767,99.982,101.192,103.521,102.711,106.387,101.157,101.609,94.568,94.568,92.16,92.16,94.299,104.28,93.192,96.291,99.162,102.32,93.321,101.124,84.823,84.823,97.8,108.747,107.086,99.284,95.638,100.799,100.799,94.132,94.132,101.381,101.381,97.803,97.803,86.466,87.043,87.043,101.46,101.172,82.87,82.87,90.725,92.491,92.491,81.537,81.537,94.054,94.054,99.656,99.656,99.644,113.022,97.686,97.686,94.724,110.883,88.855,88.855,97.059,83.058,83.058,93.353,93.353,96.742,92.678,106.586,96.602,96.602,93.407,93.407,107.82,99.727,99.727,94.828,96.621,96.621,101.961,101.961,100.342,103.604,103.604,105.089,101.493,101.493,116.228,108.018,93.371,100.414,100.414,84.041,94.103,86.329,101.911,100.153,95.081,99.418,109.359,97.981,114.158,86.481,99.7,99.7,102.259,102.259,100.808,100.808,102.259,102.259,100.808,100.808
2024-08-15,99.75,99.659,99.659,120.821,109.135,111.883,111.883,96.417,96.417,90.274,90.274,101.229,101.229,93.421,93.421,101.421,94.669,94.669,94.263,93.648,96.205,100.525,99.859,95.065,97.757,98.629,95.868,93.381,93.381,90.025,90.025,121.469,90.132,104.929,106.295,101.505,107.863,110.873,99.948,101.257,103.616,102.756,106.401,101.368,101.737,94.654,94.654,92.346,92.346,94.22,104.426,93.366,96.386,99.36,102.436,93.16,101.174,84.976,84.976,97.938,108.932,107.2,99.276,95.773,100.89,100.89,94.191,94.191,101.443,101.443,97.862,97.862,86.567,87.248,87.248,101.613,101.219,83.257,83.257,90.874,92.586,92.586,81.696,81.696,94.143,94.143,99.83,99.83,99.776,113.161,97.726,97.726,94.898,110.989,88.962,88.962,97.141,83.185,83.185,93.466,93.466,96.843,92.894,106.412,96.717,96.717,93.49,93.49,107.852,99.863,99.863,94.919,96.783,96.783,102.178,102.178,99.98,103.705,103.705,105.154,101.569,101.569,116.409,108.02,93.471,100.465,100.465,84.153,94.219,86.59,102.011,100.357,95.182,99.532,109.864,98.054,114.237,86.743,99.875,99.875,102.373,102.373,100.895,100.895,102.373,102.373,100.895,100.895
2024-08-16,99.845,99.634,99.634,120.553,109.147,111.953,111.953,96.505,96.505,90.254,90.254,101.197,101.197,93.538,93.538,101.405,94.702,94.702,94.216,93.663,96.256,100.539,99.837,95.001,97.817,98.614,95.872,93.399,93.399,90.122,90.122,121.773,90.117,104.911,106.19,101.499,107.803,110.804,99.987,101.172,103.598,102.794,106.444,101.379,101.7,94.673,94.673,92.431,92.431,94.351,104.333,93.363,96.342,99.463,102.466,93.555,101.154,85.047,85.047,97.922,108.874,107.185,99.378,95.738,100.868,100.868,94.283,94.283,101.497,101.497,97.862,97.862,86.573,87.411,87.411,101.649,101.107,83.126,83.126,90.918,92.598,92.598,81.856,81.856,94.114,94.114,99.755,99.755,99.763,113.325,97.636,97.636,94.821,110.904,89.02,89.02,97.196,83.19,83.19,93.447,93.447,96.793,92.957,106.614,96.677,96.677,93.514,93.514,107.76,99.804,99.804,94.861,96.743,96.743,102.167,102.167,100.09,103.719,103.719,104.946,101.546,101.546,116.527,107.988,93.507,100.461,100.461,84.188,94.205,86.638,101.965,100.41,95.174,99.524,109.888,97.98,114.429,86.729,99.852,99.852,102.387,102.387,100.963,100.963,102.387,102.387,100.963,100.963
